STATE/UT,CRIME HEAD,year,State/UTs,Crime Head,States/UTs
Haryana,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Himachal Pradesh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Jammu & Kashmir,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Jharkhand,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Karnataka,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Kerala,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Madhya Pradesh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Maharashtra,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Manipur,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Meghalaya,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Mizoram,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Nagaland,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Odisha,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Punjab,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Rajasthan,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Sikkim,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Tamil Nadu,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Tripura,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Uttar Pradesh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Uttarakhand,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
West Bengal,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
A&N Islands,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Chandigarh,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
D&N Haveli,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Daman & Diu,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Delhi UT,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Lakshadweep,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Puducherry,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
All India,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,2012,,,
Andhra Pradesh,TOTAL CRIMES AGAINST WOMEN,2012,,,
Arunachal Pradesh,TOTAL CRIMES AGAINST WOMEN,2012,,,
Assam,TOTAL CRIMES AGAINST WOMEN,2012,,,
Bihar,TOTAL CRIMES AGAINST WOMEN,2012,,,
Chhattisgarh,TOTAL CRIMES AGAINST WOMEN,2012,,,
Goa,TOTAL CRIMES AGAINST WOMEN,2012,,,
Gujarat,TOTAL CRIMES AGAINST WOMEN,2012,,,
Haryana,TOTAL CRIMES AGAINST WOMEN,2012,,,
Himachal Pradesh,TOTAL CRIMES AGAINST WOMEN,2012,,,
Jammu & Kashmir,TOTAL CRIMES AGAINST WOMEN,2012,,,
Jharkhand,TOTAL CRIMES AGAINST WOMEN,2012,,,
Karnataka,TOTAL CRIMES AGAINST WOMEN,2012,,,
Kerala,TOTAL CRIMES AGAINST WOMEN,2012,,,
Madhya Pradesh,TOTAL CRIMES AGAINST WOMEN,2012,,,
Maharashtra,TOTAL CRIMES AGAINST WOMEN,2012,,,
Manipur,TOTAL CRIMES AGAINST WOMEN,2012,,,
Meghalaya,TOTAL CRIMES AGAINST WOMEN,2012,,,
Mizoram,TOTAL CRIMES AGAINST WOMEN,2012,,,
Nagaland,TOTAL CRIMES AGAINST WOMEN,2012,,,
Odisha,TOTAL CRIMES AGAINST WOMEN,2012,,,
Punjab,TOTAL CRIMES AGAINST WOMEN,2012,,,
Rajasthan,TOTAL CRIMES AGAINST WOMEN,2012,,,
Sikkim,TOTAL CRIMES AGAINST WOMEN,2012,,,
Tamil Nadu,TOTAL CRIMES AGAINST WOMEN,2012,,,
Tripura,TOTAL CRIMES AGAINST WOMEN,2012,,,
Uttar Pradesh,TOTAL CRIMES AGAINST WOMEN,2012,,,
Uttarakhand,TOTAL CRIMES AGAINST WOMEN,2012,,,
West Bengal,TOTAL CRIMES AGAINST WOMEN,2012,,,
A&N Islands,TOTAL CRIMES AGAINST WOMEN,2012,,,
Chandigarh,TOTAL CRIMES AGAINST WOMEN,2012,,,
D&N Haveli,TOTAL CRIMES AGAINST WOMEN,2012,,,
Daman & Diu,TOTAL CRIMES AGAINST WOMEN,2012,,,
Delhi UT,TOTAL CRIMES AGAINST WOMEN,2012,,,
Lakshadweep,TOTAL CRIMES AGAINST WOMEN,2012,,,
Puducherry,TOTAL CRIMES AGAINST WOMEN,2012,,,
TOTAL Crime against Women,TOTAL CRIMES AGAINST WOMEN,2012,,,
,,2013,Andhra Pradesh,Assault on women with intent to outrage her Modest,
,,2013,Arunachal Pradesh,Assault on women with intent to outrage her Modest,
,,2013,Assam,Assault on women with intent to outrage her Modest,
,,2013,Bihar,Assault on women with intent to outrage her Modest,
,,2013,Chhattisgarh,Assault on women with intent to outrage her Modest,
,,2013,Goa,Assault on women with intent to outrage her Modest,
,,2013,Gujarat,Assault on women with intent to outrage her Modest,
,,2013,Haryana,Assault on women with intent to outrage her Modest,
,,2013,Himachal Pradesh,Assault on women with intent to outrage her Modest,
,,2013,Jammu & Kashmir,Assault on women with intent to outrage her Modest,
,,2013,Jharkhand,Assault on women with intent to outrage her Modest,
,,2013,Karnataka,Assault on women with intent to outrage her Modest,
,,2013,Kerala,Assault on women with intent to outrage her Modest,
,,2013,Madhya Pradesh,Assault on women with intent to outrage her Modest,
,,2013,Maharashtra,Assault on women with intent to outrage her Modest,
,,2013,Manipur,Assault on women with intent to outrage her Modest,
,,2013,Meghalaya,Assault on women with intent to outrage her Modest,
,,2013,Mizoram,Assault on women with intent to outrage her Modest,
,,2013,Nagaland,Assault on women with intent to outrage her Modest,
,,2013,Odisha,Assault on women with intent to outrage her Modest,
,,2013,Punjab,Assault on women with intent to outrage her Modest,
,,2013,Rajasthan,Assault on women with intent to outrage her Modest,
,,2013,Sikkim,Assault on women with intent to outrage her Modest,
,,2013,Tamil Nadu,Assault on women with intent to outrage her Modest,
,,2013,Tripura,Assault on women with intent to outrage her Modest,
,,2013,Uttar Pradesh,Assault on women with intent to outrage her Modest,
,,2013,Uttarakhand,Assault on women with intent to outrage her Modest,
,,2013,West Bengal,Assault on women with intent to outrage her Modest,
,,2013,Total (State),Assault on women with intent to outrage her Modest,
,,2013,A&N Islands,Assault on women with intent to outrage her Modest,
,,2013,Chandigarh,Assault on women with intent to outrage her Modest,
,,2013,D&N Haveli,Assault on women with intent to outrage her Modest,
,,2013,Daman & Diu,Assault on women with intent to outrage her Modest,
,,2013,Delhi UT,Assault on women with intent to outrage her Modest,
,,2013,Lakshadweep,Assault on women with intent to outrage her Modest,
,,2013,Puducherry,Assault on women with intent to outrage her Modest,
,,2013,Total (UTs),Assault on women with intent to outrage her Modest,
,,2013,Total (All-India),Assault on women with intent to outrage her Modest,
,,2013,Andhra Pradesh,Commission of Sati (P) Act,
,,2013,Arunachal Pradesh,Commission of Sati (P) Act,
,,2013,Assam,Commission of Sati (P) Act,
,,2013,Bihar,Commission of Sati (P) Act,
,,2013,Chhattisgarh,Commission of Sati (P) Act,
,,2013,Goa,Commission of Sati (P) Act,
,,2013,Gujarat,Commission of Sati (P) Act,
,,2013,Haryana,Commission of Sati (P) Act,
,,2013,Himachal Pradesh,Commission of Sati (P) Act,
,,2013,Jammu & Kashmir,Commission of Sati (P) Act,
,,2013,Jharkhand,Commission of Sati (P) Act,
,,2013,Karnataka,Commission of Sati (P) Act,
,,2013,Kerala,Commission of Sati (P) Act,
,,2013,Madhya Pradesh,Commission of Sati (P) Act,
,,2013,Maharashtra,Commission of Sati (P) Act,
,,2013,Manipur,Commission of Sati (P) Act,
,,2013,Meghalaya,Commission of Sati (P) Act,
,,2013,Mizoram,Commission of Sati (P) Act,
,,2013,Nagaland,Commission of Sati (P) Act,
,,2013,Odisha,Commission of Sati (P) Act,
,,2013,Punjab,Commission of Sati (P) Act,
,,2013,Rajasthan,Commission of Sati (P) Act,
,,2013,Sikkim,Commission of Sati (P) Act,
,,2013,Tamil Nadu,Commission of Sati (P) Act,
,,2013,Tripura,Commission of Sati (P) Act,
,,2013,Uttar Pradesh,Commission of Sati (P) Act,
,,2013,Uttarakhand,Commission of Sati (P) Act,
,,2013,West Bengal,Commission of Sati (P) Act,
,,2013,Total (State),Commission of Sati (P) Act,
,,2013,A&N Islands,Commission of Sati (P) Act,
,,2013,Chandigarh,Commission of Sati (P) Act,
,,2013,D&N Haveli,Commission of Sati (P) Act,
,,2013,Daman & Diu,Commission of Sati (P) Act,
,,2013,Delhi UT,Commission of Sati (P) Act,
,,2013,Lakshadweep,Commission of Sati (P) Act,
,,2013,Puducherry,Commission of Sati (P) Act,
,,2013,Total (UTs),Commission of Sati (P) Act,
,,2013,Total (All-India),Commission of Sati (P) Act,
,,2013,Andhra Pradesh,Cruelty by Husband or his relatives,
,,2013,Arunachal Pradesh,Cruelty by Husband or his relatives,
,,2013,Assam,Cruelty by Husband or his relatives,
,,2013,Bihar,Cruelty by Husband or his relatives,
,,2013,Chhattisgarh,Cruelty by Husband or his relatives,
,,2013,Goa,Cruelty by Husband or his relatives,
,,2013,Gujarat,Cruelty by Husband or his relatives,
,,2013,Haryana,Cruelty by Husband or his relatives,
,,2013,Himachal Pradesh,Cruelty by Husband or his relatives,
,,2013,Jammu & Kashmir,Cruelty by Husband or his relatives,
,,2013,Jharkhand,Cruelty by Husband or his relatives,
,,2013,Karnataka,Cruelty by Husband or his relatives,
,,2013,Kerala,Cruelty by Husband or his relatives,
,,2013,Madhya Pradesh,Cruelty by Husband or his relatives,
,,2013,Maharashtra,Cruelty by Husband or his relatives,
,,2013,Manipur,Cruelty by Husband or his relatives,
,,2013,Meghalaya,Cruelty by Husband or his relatives,
,,2013,Mizoram,Cruelty by Husband or his relatives,
,,2013,Nagaland,Cruelty by Husband or his relatives,
,,2013,Odisha,Cruelty by Husband or his relatives,
,,2013,Punjab,Cruelty by Husband or his relatives,
,,2013,Rajasthan,Cruelty by Husband or his relatives,
,,2013,Sikkim,Cruelty by Husband or his relatives,
,,2013,Tamil Nadu,Cruelty by Husband or his relatives,
,,2013,Tripura,Cruelty by Husband or his relatives,
,,2013,Uttar Pradesh,Cruelty by Husband or his relatives,
,,2013,Uttarakhand,Cruelty by Husband or his relatives,
,,2013,West Bengal,Cruelty by Husband or his relatives,
,,2013,Total (State),Cruelty by Husband or his relatives,
,,2013,A&N Islands,Cruelty by Husband or his relatives,
,,2013,Chandigarh,Cruelty by Husband or his relatives,
,,2013,D&N Haveli,Cruelty by Husband or his relatives,
,,2013,Daman & Diu,Cruelty by Husband or his relatives,
,,2013,Delhi UT,Cruelty by Husband or his relatives,
,,2013,Lakshadweep,Cruelty by Husband or his relatives,
,,2013,Puducherry,Cruelty by Husband or his relatives,
,,2013,Total (UTs),Cruelty by Husband or his relatives,
,,2013,Total (All-India),Cruelty by Husband or his relatives,
,,2013,Andhra Pradesh,Dowry Deaths,
,,2013,Arunachal Pradesh,Dowry Deaths,
,,2013,Assam,Dowry Deaths,
,,2013,Bihar,Dowry Deaths,
,,2013,Chhattisgarh,Dowry Deaths,
,,2013,Goa,Dowry Deaths,
,,2013,Gujarat,Dowry Deaths,
,,2013,Haryana,Dowry Deaths,
,,2013,Himachal Pradesh,Dowry Deaths,
,,2013,Jammu & Kashmir,Dowry Deaths,
,,2013,Jharkhand,Dowry Deaths,
,,2013,Karnataka,Dowry Deaths,
,,2013,Kerala,Dowry Deaths,
,,2013,Madhya Pradesh,Dowry Deaths,
,,2013,Maharashtra,Dowry Deaths,
,,2013,Manipur,Dowry Deaths,
,,2013,Meghalaya,Dowry Deaths,
,,2013,Mizoram,Dowry Deaths,
,,2013,Nagaland,Dowry Deaths,
,,2013,Odisha,Dowry Deaths,
,,2013,Punjab,Dowry Deaths,
,,2013,Rajasthan,Dowry Deaths,
,,2013,Sikkim,Dowry Deaths,
,,2013,Tamil Nadu,Dowry Deaths,
,,2013,Tripura,Dowry Deaths,
,,2013,Uttar Pradesh,Dowry Deaths,
,,2013,Uttarakhand,Dowry Deaths,
,,2013,West Bengal,Dowry Deaths,
,,2013,Total (State),Dowry Deaths,
,,2013,A&N Islands,Dowry Deaths,
,,2013,Chandigarh,Dowry Deaths,
,,2013,D&N Haveli,Dowry Deaths,
,,2013,Daman & Diu,Dowry Deaths,
,,2013,Delhi UT,Dowry Deaths,
,,2013,Lakshadweep,Dowry Deaths,
,,2013,Puducherry,Dowry Deaths,
,,2013,Total (UTs),Dowry Deaths,
,,2013,Total (All-India),Dowry Deaths,
,,2013,Andhra Pradesh,Dowry Prohibition Act,
,,2013,Arunachal Pradesh,Dowry Prohibition Act,
,,2013,Assam,Dowry Prohibition Act,
,,2013,Bihar,Dowry Prohibition Act,
,,2013,Chhattisgarh,Dowry Prohibition Act,
,,2013,Goa,Dowry Prohibition Act,
,,2013,Gujarat,Dowry Prohibition Act,
,,2013,Haryana,Dowry Prohibition Act,
,,2013,Himachal Pradesh,Dowry Prohibition Act,
,,2013,Jammu & Kashmir,Dowry Prohibition Act,
,,2013,Jharkhand,Dowry Prohibition Act,
,,2013,Karnataka,Dowry Prohibition Act,
,,2013,Kerala,Dowry Prohibition Act,
,,2013,Madhya Pradesh,Dowry Prohibition Act,
,,2013,Maharashtra,Dowry Prohibition Act,
,,2013,Manipur,Dowry Prohibition Act,
,,2013,Meghalaya,Dowry Prohibition Act,
,,2013,Mizoram,Dowry Prohibition Act,
,,2013,Nagaland,Dowry Prohibition Act,
,,2013,Odisha,Dowry Prohibition Act,
,,2013,Punjab,Dowry Prohibition Act,
,,2013,Rajasthan,Dowry Prohibition Act,
,,2013,Sikkim,Dowry Prohibition Act,
,,2013,Tamil Nadu,Dowry Prohibition Act,
,,2013,Tripura,Dowry Prohibition Act,
,,2013,Uttar Pradesh,Dowry Prohibition Act,
,,2013,Uttarakhand,Dowry Prohibition Act,
,,2013,West Bengal,Dowry Prohibition Act,
,,2013,Total (State),Dowry Prohibition Act,
,,2013,A&N Islands,Dowry Prohibition Act,
,,2013,Chandigarh,Dowry Prohibition Act,
,,2013,D&N Haveli,Dowry Prohibition Act,
,,2013,Daman & Diu,Dowry Prohibition Act,
,,2013,Delhi UT,Dowry Prohibition Act,
,,2013,Lakshadweep,Dowry Prohibition Act,
,,2013,Puducherry,Dowry Prohibition Act,
,,2013,Total (UTs),Dowry Prohibition Act,
,,2013,Total (All-India),Dowry Prohibition Act,
,,2013,Andhra Pradesh,Immoral Traffic (P) Act,
,,2013,Arunachal Pradesh,Immoral Traffic (P) Act,
,,2013,Assam,Immoral Traffic (P) Act,
,,2013,Bihar,Immoral Traffic (P) Act,
,,2013,Chhattisgarh,Immoral Traffic (P) Act,
,,2013,Goa,Immoral Traffic (P) Act,
,,2013,Gujarat,Immoral Traffic (P) Act,
,,2013,Haryana,Immoral Traffic (P) Act,
,,2013,Himachal Pradesh,Immoral Traffic (P) Act,
,,2013,Jammu & Kashmir,Immoral Traffic (P) Act,
,,2013,Jharkhand,Immoral Traffic (P) Act,
,,2013,Karnataka,Immoral Traffic (P) Act,
,,2013,Kerala,Immoral Traffic (P) Act,
,,2013,Madhya Pradesh,Immoral Traffic (P) Act,
,,2013,Maharashtra,Immoral Traffic (P) Act,
,,2013,Manipur,Immoral Traffic (P) Act,
,,2013,Meghalaya,Immoral Traffic (P) Act,
,,2013,Mizoram,Immoral Traffic (P) Act,
,,2013,Nagaland,Immoral Traffic (P) Act,
,,2013,Odisha,Immoral Traffic (P) Act,
,,2013,Punjab,Immoral Traffic (P) Act,
,,2013,Rajasthan,Immoral Traffic (P) Act,
,,2013,Sikkim,Immoral Traffic (P) Act,
,,2013,Tamil Nadu,Immoral Traffic (P) Act,
,,2013,Tripura,Immoral Traffic (P) Act,
,,2013,Uttar Pradesh,Immoral Traffic (P) Act,
,,2013,Uttarakhand,Immoral Traffic (P) Act,
,,2013,West Bengal,Immoral Traffic (P) Act,
,,2013,Total (State),Immoral Traffic (P) Act,
,,2013,A&N Islands,Immoral Traffic (P) Act,
,,2013,Chandigarh,Immoral Traffic (P) Act,
,,2013,D&N Haveli,Immoral Traffic (P) Act,
,,2013,Daman & Diu,Immoral Traffic (P) Act,
,,2013,Delhi UT,Immoral Traffic (P) Act,
,,2013,Lakshadweep,Immoral Traffic (P) Act,
,,2013,Puducherry,Immoral Traffic (P) Act,
,,2013,Total (UTs),Immoral Traffic (P) Act,
,,2013,Total (All-India),Immoral Traffic (P) Act,
,,2013,Andhra Pradesh,Importation of Girls from Foreign Country,
,,2013,Arunachal Pradesh,Importation of Girls from Foreign Country,
,,2013,Assam,Importation of Girls from Foreign Country,
,,2013,Bihar,Importation of Girls from Foreign Country,
,,2013,Chhattisgarh,Importation of Girls from Foreign Country,
,,2013,Goa,Importation of Girls from Foreign Country,
,,2013,Gujarat,Importation of Girls from Foreign Country,
,,2013,Haryana,Importation of Girls from Foreign Country,
,,2013,Himachal Pradesh,Importation of Girls from Foreign Country,
,,2013,Jammu & Kashmir,Importation of Girls from Foreign Country,
,,2013,Jharkhand,Importation of Girls from Foreign Country,
,,2013,Karnataka,Importation of Girls from Foreign Country,
,,2013,Kerala,Importation of Girls from Foreign Country,
,,2013,Madhya Pradesh,Importation of Girls from Foreign Country,
,,2013,Maharashtra,Importation of Girls from Foreign Country,
,,2013,Manipur,Importation of Girls from Foreign Country,
,,2013,Meghalaya,Importation of Girls from Foreign Country,
,,2013,Mizoram,Importation of Girls from Foreign Country,
,,2013,Nagaland,Importation of Girls from Foreign Country,
,,2013,Odisha,Importation of Girls from Foreign Country,
,,2013,Punjab,Importation of Girls from Foreign Country,
,,2013,Rajasthan,Importation of Girls from Foreign Country,
,,2013,Sikkim,Importation of Girls from Foreign Country,
,,2013,Tamil Nadu,Importation of Girls from Foreign Country,
,,2013,Tripura,Importation of Girls from Foreign Country,
,,2013,Uttar Pradesh,Importation of Girls from Foreign Country,
,,2013,Uttarakhand,Importation of Girls from Foreign Country,
,,2013,West Bengal,Importation of Girls from Foreign Country,
,,2013,Total (State),Importation of Girls from Foreign Country,
,,2013,A&N Islands,Importation of Girls from Foreign Country,
,,2013,Chandigarh,Importation of Girls from Foreign Country,
,,2013,D&N Haveli,Importation of Girls from Foreign Country,
,,2013,Daman & Diu,Importation of Girls from Foreign Country,
,,2013,Delhi UT,Importation of Girls from Foreign Country,
,,2013,Lakshadweep,Importation of Girls from Foreign Country,
,,2013,Puducherry,Importation of Girls from Foreign Country,
,,2013,Total (UTs),Importation of Girls from Foreign Country,
,,2013,Total (All-India),Importation of Girls from Foreign Country,
,,2013,Andhra Pradesh,Indecent Representation of Women (P) Act,
,,2013,Arunachal Pradesh,Indecent Representation of Women (P) Act,
,,2013,Assam,Indecent Representation of Women (P) Act,
,,2013,Bihar,Indecent Representation of Women (P) Act,
,,2013,Chhattisgarh,Indecent Representation of Women (P) Act,
,,2013,Goa,Indecent Representation of Women (P) Act,
,,2013,Gujarat,Indecent Representation of Women (P) Act,
,,2013,Haryana,Indecent Representation of Women (P) Act,
,,2013,Himachal Pradesh,Indecent Representation of Women (P) Act,
,,2013,Jammu & Kashmir,Indecent Representation of Women (P) Act,
,,2013,Jharkhand,Indecent Representation of Women (P) Act,
,,2013,Karnataka,Indecent Representation of Women (P) Act,
,,2013,Kerala,Indecent Representation of Women (P) Act,
,,2013,Madhya Pradesh,Indecent Representation of Women (P) Act,
,,2013,Maharashtra,Indecent Representation of Women (P) Act,
,,2013,Manipur,Indecent Representation of Women (P) Act,
,,2013,Meghalaya,Indecent Representation of Women (P) Act,
,,2013,Mizoram,Indecent Representation of Women (P) Act,
,,2013,Nagaland,Indecent Representation of Women (P) Act,
,,2013,Odisha,Indecent Representation of Women (P) Act,
,,2013,Punjab,Indecent Representation of Women (P) Act,
,,2013,Rajasthan,Indecent Representation of Women (P) Act,
,,2013,Sikkim,Indecent Representation of Women (P) Act,
,,2013,Tamil Nadu,Indecent Representation of Women (P) Act,
,,2013,Tripura,Indecent Representation of Women (P) Act,
,,2013,Uttar Pradesh,Indecent Representation of Women (P) Act,
,,2013,Uttarakhand,Indecent Representation of Women (P) Act,
,,2013,West Bengal,Indecent Representation of Women (P) Act,
,,2013,Total (State),Indecent Representation of Women (P) Act,
,,2013,A&N Islands,Indecent Representation of Women (P) Act,
,,2013,Chandigarh,Indecent Representation of Women (P) Act,
,,2013,D&N Haveli,Indecent Representation of Women (P) Act,
,,2013,Daman & Diu,Indecent Representation of Women (P) Act,
,,2013,Delhi UT,Indecent Representation of Women (P) Act,
,,2013,Lakshadweep,Indecent Representation of Women (P) Act,
,,2013,Puducherry,Indecent Representation of Women (P) Act,
,,2013,Total (UTs),Indecent Representation of Women (P) Act,
,,2013,Total (All-India),Indecent Representation of Women (P) Act,
,,2013,Andhra Pradesh,Insult to the modesty of Women,
,,2013,Arunachal Pradesh,Insult to the modesty of Women,
,,2013,Assam,Insult to the modesty of Women,
,,2013,Bihar,Insult to the modesty of Women,
,,2013,Chhattisgarh,Insult to the modesty of Women,
,,2013,Goa,Insult to the modesty of Women,
,,2013,Gujarat,Insult to the modesty of Women,
,,2013,Haryana,Insult to the modesty of Women,
,,2013,Himachal Pradesh,Insult to the modesty of Women,
,,2013,Jammu & Kashmir,Insult to the modesty of Women,
,,2013,Jharkhand,Insult to the modesty of Women,
,,2013,Karnataka,Insult to the modesty of Women,
,,2013,Kerala,Insult to the modesty of Women,
,,2013,Madhya Pradesh,Insult to the modesty of Women,
,,2013,Maharashtra,Insult to the modesty of Women,
,,2013,Manipur,Insult to the modesty of Women,
,,2013,Meghalaya,Insult to the modesty of Women,
,,2013,Mizoram,Insult to the modesty of Women,
,,2013,Nagaland,Insult to the modesty of Women,
,,2013,Odisha,Insult to the modesty of Women,
,,2013,Punjab,Insult to the modesty of Women,
,,2013,Rajasthan,Insult to the modesty of Women,
,,2013,Sikkim,Insult to the modesty of Women,
,,2013,Tamil Nadu,Insult to the modesty of Women,
,,2013,Tripura,Insult to the modesty of Women,
,,2013,Uttar Pradesh,Insult to the modesty of Women,
,,2013,Uttarakhand,Insult to the modesty of Women,
,,2013,West Bengal,Insult to the modesty of Women,
,,2013,Total (State),Insult to the modesty of Women,
,,2013,A&N Islands,Insult to the modesty of Women,
,,2013,Chandigarh,Insult to the modesty of Women,
,,2013,D&N Haveli,Insult to the modesty of Women,
,,2013,Daman & Diu,Insult to the modesty of Women,
,,2013,Delhi UT,Insult to the modesty of Women,
,,2013,Lakshadweep,Insult to the modesty of Women,
,,2013,Puducherry,Insult to the modesty of Women,
,,2013,Total (UTs),Insult to the modesty of Women,
,,2013,Total (All-India),Insult to the modesty of Women,
,,2013,Andhra Pradesh,Kidnapping & Abduction of Women & Grils,
,,2013,Arunachal Pradesh,Kidnapping & Abduction of Women & Grils,
,,2013,Assam,Kidnapping & Abduction of Women & Grils,
,,2013,Bihar,Kidnapping & Abduction of Women & Grils,
,,2013,Chhattisgarh,Kidnapping & Abduction of Women & Grils,
,,2013,Goa,Kidnapping & Abduction of Women & Grils,
,,2013,Gujarat,Kidnapping & Abduction of Women & Grils,
,,2013,Haryana,Kidnapping & Abduction of Women & Grils,
,,2013,Himachal Pradesh,Kidnapping & Abduction of Women & Grils,
,,2013,Jammu & Kashmir,Kidnapping & Abduction of Women & Grils,
,,2013,Jharkhand,Kidnapping & Abduction of Women & Grils,
,,2013,Karnataka,Kidnapping & Abduction of Women & Grils,
,,2013,Kerala,Kidnapping & Abduction of Women & Grils,
,,2013,Madhya Pradesh,Kidnapping & Abduction of Women & Grils,
,,2013,Maharashtra,Kidnapping & Abduction of Women & Grils,
,,2013,Manipur,Kidnapping & Abduction of Women & Grils,
,,2013,Meghalaya,Kidnapping & Abduction of Women & Grils,
,,2013,Mizoram,Kidnapping & Abduction of Women & Grils,
,,2013,Nagaland,Kidnapping & Abduction of Women & Grils,
,,2013,Odisha,Kidnapping & Abduction of Women & Grils,
,,2013,Punjab,Kidnapping & Abduction of Women & Grils,
,,2013,Rajasthan,Kidnapping & Abduction of Women & Grils,
,,2013,Sikkim,Kidnapping & Abduction of Women & Grils,
,,2013,Tamil Nadu,Kidnapping & Abduction of Women & Grils,
,,2013,Tripura,Kidnapping & Abduction of Women & Grils,
,,2013,Uttar Pradesh,Kidnapping & Abduction of Women & Grils,
,,2013,Uttarakhand,Kidnapping & Abduction of Women & Grils,
,,2013,West Bengal,Kidnapping & Abduction of Women & Grils,
,,2013,Total (State),Kidnapping & Abduction of Women & Grils,
,,2013,A&N Islands,Kidnapping & Abduction of Women & Grils,
,,2013,Chandigarh,Kidnapping & Abduction of Women & Grils,
,,2013,D&N Haveli,Kidnapping & Abduction of Women & Grils,
,,2013,Daman & Diu,Kidnapping & Abduction of Women & Grils,
,,2013,Delhi UT,Kidnapping & Abduction of Women & Grils,
,,2013,Lakshadweep,Kidnapping & Abduction of Women & Grils,
,,2013,Puducherry,Kidnapping & Abduction of Women & Grils,
,,2013,Total (UTs),Kidnapping & Abduction of Women & Grils,
,,2013,Total (All-India),Kidnapping & Abduction of Women & Grils,
,,2013,Andhra Pradesh,Rape,
,,2013,Arunachal Pradesh,Rape,
,,2013,Assam,Rape,
,,2013,Bihar,Rape,
,,2013,Chhattisgarh,Rape,
,,2013,Goa,Rape,
,,2013,Gujarat,Rape,
,,2013,Haryana,Rape,
,,2013,Himachal Pradesh,Rape,
,,2013,Jammu & Kashmir,Rape,
,,2013,Jharkhand,Rape,
,,2013,Karnataka,Rape,
,,2013,Kerala,Rape,
,,2013,Madhya Pradesh,Rape,
,,2013,Maharashtra,Rape,
,,2013,Manipur,Rape,
,,2013,Meghalaya,Rape,
,,2013,Mizoram,Rape,
,,2013,Nagaland,Rape,
,,2013,Odisha,Rape,
,,2013,Punjab,Rape,
,,2013,Rajasthan,Rape,
,,2013,Sikkim,Rape,
,,2013,Tamil Nadu,Rape,
,,2013,Tripura,Rape,
,,2013,Uttar Pradesh,Rape,
,,2013,Uttarakhand,Rape,
,,2013,West Bengal,Rape,
,,2013,Total (State),Rape,
,,2013,A&N Islands,Rape,
,,2013,Chandigarh,Rape,
,,2013,D&N Haveli,Rape,
,,2013,Daman & Diu,Rape,
,,2013,Delhi UT,Rape,
,,2013,Lakshadweep,Rape,
,,2013,Puducherry,Rape,
,,2013,Total (UTs),Rape,
,,2013,Total (All-India),Rape,
,,2013,Andhra Pradesh,Total Crimes against Women,
,,2013,Arunachal Pradesh,Total Crimes against Women,
,,2013,Assam,Total Crimes against Women,
,,2013,Bihar,Total Crimes against Women,
,,2013,Chhattisgarh,Total Crimes against Women,
,,2013,Goa,Total Crimes against Women,
,,2013,Gujarat,Total Crimes against Women,
,,2013,Haryana,Total Crimes against Women,
,,2013,Himachal Pradesh,Total Crimes against Women,
,,2013,Jammu & Kashmir,Total Crimes against Women,
,,2013,Jharkhand,Total Crimes against Women,
,,2013,Karnataka,Total Crimes against Women,
,,2013,Kerala,Total Crimes against Women,
,,2013,Madhya Pradesh,Total Crimes against Women,
,,2013,Maharashtra,Total Crimes against Women,
,,2013,Manipur,Total Crimes against Women,
,,2013,Meghalaya,Total Crimes against Women,
